cluster_id,cluster_size,term,count_in_cluster,count_in_background,pvalue,pvalue_adjusted,odds_ratio
42,15,LINEAGE:Batrachoidaria > Batrachoididae > Thalassophryne,4,8,6.096957015929894e-10,8.840587673098347e-09,587.952380952381
42,15,GO:GO:0016787||F:hydrolase activity,4,10,1.8241226976101484e-09,1.76331860768981e-08,391.9611992945326
42,15,LINEAGE:Aplanulata > Hydridae > Hydra,4,11,2.8625861507059053e-09,2.0753749592617815e-08,335.9637188208617
42,15,LINEAGE:Zygaenoidea > Megalopygidae > Megalopyge,3,11,8.379511703576605e-07,4.86011678807443e-06,219.3138157894737
42,15,GO:GO:0006811||P:monoatomic ion transport,4,58,3.452900291515445e-06,1.6689018075657984e-05,43.53243190280227
42,15,KW:Target cell membrane,7,405,7.946873357425753e-06,2.8603255453841152e-05,10.47040309072243
42,15,KW:Target membrane,7,405,7.946873357425753e-06,2.8603255453841152e-05,10.47040309072243
42,15,KW:Membrane,7,412,8.876872382226565e-06,2.8603255453841152e-05,10.288782689499536
42,15,GO:GO:0044218||C:other organism cell membrane,7,429,1.1516986801387533e-05,3.3399261724023845e-05,9.872789583651837
42,15,KW:Transport,4,89,1.905392648942274e-05,4.6046989016104954e-05,27.648179271708685
42,15,KW:Ion transport,4,89,1.905392648942274e-05,4.6046989016104954e-05,27.648179271708685
42,15,KW:Transmembrane,4,129,8.139165476303269e-05,0.0001815659990867652,18.79398941798942
42,15,KW:Hemolysis,6,455,0.00015730499459888061,0.0003258460602405384,7.90905517906697
42,15,KW:Hypotensive agent,4,201,0.0004427868818990657,0.0008560546383381936,11.917385115354659
42,15,KW:Cytolysis,6,658,0.0010893727229719448,0.00197448806038665,5.436583445425019
42,15,GO:GO:0042742||P:defense response to bacterium,4,461,0.00880520136672797,0.014186157757506172,5.12521274009239
42,15,GO:GO:0031640||P:killing of cells of another organism,5,716,0.008554940118363828,0.014186157757506172,4.130233114881647
42,15,KW:Antibiotic,4,500,0.011583140230983864,0.017679529826238532,4.720558115719406
42,15,KW:Antimicrobial,4,597,0.020755423446253207,0.030095363997067148,3.9449307172747305
43,14,GO:GO:0030154||P:cell differentiation,8,18,2.0606818229349067e-18,4.739568192750286e-17,505.1181818181818
43,14,KW:Serine protease inhibitor,9,292,1.900092995294297e-09,2.1851069445884414e-08,20.144916708732964
43,14,GO:GO:0004867||F:serine-type endopeptidase inhibitor activity,9,356,1.0565870159616928e-08,8.100500455706312e-08,16.41994236311239
43,14,KW:Protease inhibitor,9,448,7.500409210521822e-08,3.4501882368400385e-07,12.968083306215425
43,14,LINEAGE:Conoidea > Turridae > Gemmula,4,23,6.241101499292724e-08,3.4501882368400385e-07,129.96140350877192
43,14,LINEAGE:Tabanoidea > Tabanidae > Tabanus,3,21,5.780310192521779e-06,2.1964473124077827e-05,102.31860036832413
43,14,LINEAGE:Conoidea > Turridae > Iotyrris,3,22,6.684839646458469e-06,2.1964473124077827e-05,96.93253852864204
43,14,GO:GO:0099106||F:ion channel regulator activity,8,767,4.7236513706640756e-05,0.0001358049769065922,6.610192837465565
43,14,GO:GO:0042311||P:vasodilation,4,129,6.767780097394828e-05,0.00016039397555445405,19.73528888888889
43,14,KW:Vasodilator,4,130,6.97365111106322e-05,0.00016039397555445405,19.57848324514991
43,14,KW:Vasoactive,4,150,0.00012122695496814793,0.0002534745422061275,16.893455098934552
43,14,KW:Voltage-gated calcium channel impairing toxin,4,260,0.000966780844788778,0.0018529966191784912,9.625
43,14,KW:Calcium channel impairing toxin,4,364,0.0032744946575080447,0.005557403562375272,6.838024691358025
43,14,KW:Ion channel impairing toxin,12,2896,0.003382767385793644,0.005557403562375272,2.6187465729122987
43,14,GO:GO:0005246||F:calcium channel regulator activity,3,314,0.01560489821286116,0.02392751059305378,5.906361585333357
44,14,LINEAGE:Myrmeciinae > Myrmeciini > Myrmecia,10,22,1.800050229323212e-23,4.32012055037571e-22,617.4888888888889
44,14,GO:GO:0044616||P:venom-mediated paralysis,3,9,2.432138014466393e-07,2.0314934886775137e-06,353.9936305732484
44,14,KW:Antimicrobial,9,597,2.539366860846892e-07,2.0314934886775137e-06,11.2081362346263
44,14,LINEAGE:Formicidae > Myrmicinae > Manica,3,10,3.4708090042311836e-07,2.08248540253871e-06,303.4203821656051
44,14,KW:Antibiotic,5,500,0.0008306106940184629,0.0039869313312886215,7.211795373085696
44,14,KW:Amidation,7,1339,0.003414913939317556,0.008556586571937412,3.7723802233606154
44,14,GO:GO:0044218||C:other organism cell membrane,4,429,0.003565244404973922,0.008556586571937412,6.680844645550528
44,14,KW:Target cell membrane,4,405,0.002905412000869832,0.008556586571937412,7.082230321631818
44,14,KW:Target membrane,4,405,0.002905412000869832,0.008556586571937412,7.082230321631818
44,14,KW:Membrane,4,412,0.003088403583929516,0.008556586571937412,6.960281548516843
44,14,GO:GO:0042742||P:defense response to bacterium,4,461,0.004593969019159498,0.010023205132711632,6.211243898333614
44,14,KW:Allergen,2,106,0.010359268812676884,0.019971478281294846,13.517039922103214
44,14,KW:Signal,14,4864,0.010817884069034708,0.019971478281294846,2.1018782657816693
45,14,GO:GO:0005549||F:odorant binding,14,21,2.119993774416597e-34,5.087985058599833e-33,1214.3825136612022
45,14,GO:GO:0007608||P:sensory perception of smell,8,8,8.331588324927027e-23,9.997905989912432e-22,inf
45,14,KW:Reference proteome,13,204,9.574798695898819e-17,7.659838956719055e-16,41.034486683359894
45,14,LINEAGE:Culicidae > Anophelinae > Anopheles,7,18,1.5280413452236535e-15,9.168248071341922e-15,372.1454545454545
45,14,KW:Platelet aggregation inhibiting toxin,11,395,1.7719850189758133e-10,8.505528091083903e-10,17.05489751344086
45,14,KW:Hemostasis impairing toxin,14,1060,8.788651447682161e-09,3.5154605790728645e-08,8.050852061979542
45,14,GO:GO:0019863||F:IgE binding,3,6,1.0873642941707914e-07,3.7281061514427133e-07,572.7835051546392
45,14,LINEAGE:Aedini > Aedes > Stegomyia,3,10,6.490154356484833e-07,1.94704630694545e-06,245.4698085419735
45,14,GO:GO:0005615||C:extracellular space,8,433,1.261140246077282e-06,3.363040656206085e-06,11.025010893246188
45,14,LINEAGE:Culicini > Culex > Culex,2,2,3.1158733989202653e-06,7.478096157408637e-06,inf
45,14,GO:GO:0042311||P:vasodilation,5,129,3.7992021208177833e-06,7.89103013888683e-06,23.311281922043012
45,14,KW:Vasodilator,5,130,3.945515069443415e-06,7.89103013888683e-06,23.124583333333334
45,14,KW:Vasoactive,5,150,7.92428024590589e-06,1.4629440453980107e-05,19.93139367816092
45,14,LINEAGE:Psychodidae > Phlebotomus > Phlebotomus,2,6,4.652020085931297e-05,7.974891575882223e-05,284.92051282051284
45,14,KW:Allergen,3,106,0.0009207915198494043,0.001473266431759047,16.668001201080973
45,14,KW:Blood coagulation cascade inhibiting toxin,3,173,0.003711679288472273,0.005567518932708409,10.092753183747726
45,14,KW:3D-structure,5,708,0.008884517887846286,0.012542848782841814,4.090356804172593
46,14,LINEAGE:Scolopendromorpha > Scolopendridae > Scolopendra,14,137,3.0972458208299927e-23,4.0264195670789904e-22,104.4727541490291
46,14,KW:Signal,14,4864,0.002439807445020814,0.01585874839263529,2.5367470392774987
47,12,KW:Potassium channel impairing toxin,11,659,9.685783854390894e-09,1.84029893233427e-07,11.507592971294402
47,12,GO:GO:0015459||F:potassium channel regulator activity,10,582,3.536623391290227e-08,3.359792221725716e-07,11.787267610438342
47,12,GO:GO:0008200||F:ion channel inhibitor activity,11,997,6.0197399962919e-07,3.8125019976515368e-06,7.539665749947113
47,12,KW:Voltage-gated potassium channel impairing toxin,6,495,0.00014113164952418017,0.0006703753352398558,8.081872626351155
47,12,KW:Calcium-activated potassium channel impairing toxin,3,84,0.000325834967638888,0.0010318107308564788,24.05566385098549
47,12,LINEAGE:Buthoidea > Buthidae > Mesobuthus,3,83,0.00031455836516828785,0.0010318107308564788,24.356578947368423
47,12,LINEAGE:Buthoidea > Buthidae > Olivierus,3,116,0.0008355568121704267,0.002267939918748301,17.23847228691197
47,12,KW:Ion channel impairing toxin,12,2896,0.0021408367129395253,0.005084487193231373,2.7806544408486156
47,12,LINEAGE:Buthoidea > Buthidae > Buthus,2,49,0.0027219668454655207,0.005171737006384489,27.486145472538347
47,12,GO:GO:0044562||P:venom-mediated inhibition of voltage-gated potassium channel activity,2,48,0.0026135431085432628,0.005171737006384489,28.08392315470172
47,12,KW:3D-structure,4,708,0.025675340935145646,0.044348316160706114,3.6912433155080215
48,12,KW:Target cell membrane,12,405,7.31143525895748e-12,6.83442420900085e-11,19.212179042331716
48,12,KW:Target membrane,12,405,7.31143525895748e-12,6.83442420900085e-11,19.212179042331716
48,12,KW:Membrane,12,412,8.914466359566326e-12,6.83442420900085e-11,18.874772727272727
48,12,GO:GO:0044218||C:other organism cell membrane,12,429,1.4218177159267744e-11,8.175451866578953e-11,18.10251798561151
48,12,GO:GO:0050832||P:defense response to fungus,7,170,1.994307203386561e-08,7.644844279648484e-08,26.328949598345933
48,12,KW:Fungicide,7,170,1.994307203386561e-08,7.644844279648484e-08,26.328949598345933
48,12,KW:Antimicrobial,10,597,9.267243159906535e-08,3.04495132396929e-07,10.579886300557012
48,12,KW:Antibiotic,8,500,2.573226344555736e-06,7.398025740597741e-06,9.994579945799458
48,12,GO:GO:0031640||P:killing of cells of another organism,9,716,4.294764959475366e-06,1.0975510451992602e-05,7.853033906742629
48,12,GO:GO:0042742||P:defense response to bacterium,7,461,1.5415450930471844e-05,3.5455537140085244e-05,9.428115949083653
48,12,KW:Cytolysis,7,658,0.00014285574517999586,0.0002789750294543864,6.5633576902512925
48,12,KW:Cleavage on pair of basic residues,8,884,0.00014555218928054942,0.0002789750294543864,5.5939117199391175
48,12,LINEAGE:Scorpionoidea > Hemiscorpiidae > Opisthacanthus,2,32,0.0013609601579984607,0.002407852587228046,39.821505376344085
48,12,KW:Hemolysis,4,455,0.007696083897248599,0.012643566402622698,5.335052540248722
48,12,LINEAGE:Buthoidea > Buthidae > Mesobuthus,2,83,0.008825131258209475,0.013531867929254527,14.741935483870968
48,12,LINEAGE:Buthoidea > Buthidae > Lychas,2,89,0.010088583647761095,0.014502338993656574,13.724508713385243
49,12,KW:Amphibian defense peptide,10,65,3.1976646369467284e-18,6.075562810198784e-17,140.29166666666666
49,12,KW:G-protein coupled receptor impairing toxin,12,311,3.069857611428119e-14,2.916364730856713e-13,31.334589476659286
49,12,LINEAGE:Hylidae > Phyllomedusinae > Agalychnis,4,4,3.5217887708655576e-12,2.2304662215481867e-11,inf
49,12,LINEAGE:Hylidae > Phyllomedusinae > Pithecopus,5,19,5.432718305708528e-11,2.580541195211551e-10,266.42377756471717
49,12,GO:GO:0042311||P:vasodilation,7,129,7.331640327312327e-10,2.4509828172287835e-09,43.342701014832166
49,12,KW:Vasodilator,7,130,7.73994573861721e-10,2.4509828172287835e-09,42.989934185056136
49,12,KW:Vasoactive,7,150,2.1057192998807725e-09,5.7155238139620975e-09,36.97069597069597
49,12,GO:GO:0006952||P:defense response,10,500,2.6323833398676812e-09,6.251910432185743e-09,15.685374149659864
49,12,KW:Sulfation,4,20,1.677120860433966e-08,3.5405884831383725e-08,185.25
49,12,KW:Bradykinin receptor impairing toxin,4,38,2.5060589947563324e-07,4.7615120900370315e-07,87.16235294117647
49,12,KW:Hydroxylation,7,391,1.4242278815933606e-06,2.4600299772976228e-06,13.737847222222221
49,12,LINEAGE:Leptodactylidae > Leiuperinae > Physalaemus,2,15,0.00019729700854650338,0.00031238693019863036,112.50303643724696
50,12,KW:Serine protease inhibitor,10,292,9.781495159216932e-12,2.641003692988572e-10,28.494706547435502
50,12,GO:GO:0004867||F:serine-type endopeptidase inhibitor activity,10,356,6.792373670324649e-11,9.169704454938277e-10,23.21060567981905
50,12,LINEAGE:Apidae > Bombus > Bombus,4,10,6.259677783592011e-10,4.226991825455664e-09,514.6574074074074
50,12,KW:Protease inhibitor,10,448,6.262210111786169e-10,4.226991825455664e-09,18.32009794189663
50,12,GO:GO:0140099||P:venom-mediated suppression of fibrinolysis,2,7,3.6707663011922266e-05,0.00019822138026438026,304.5671232876712
50,12,GO:GO:0050832||P:defense response to fungus,4,170,8.487061129179718e-05,0.0002864383131098155,18.575301204819276
50,12,LINEAGE:Scorpiopinae > Scorpiopini > Scorpiops,2,10,7.845325278889035e-05,0.0002864383131098155,190.34931506849315
50,12,KW:Fungicide,4,170,8.487061129179718e-05,0.0002864383131098155,18.575301204819276
50,12,LINEAGE:Pimplinae > Pimplini > Pimpla,2,11,9.580353670258937e-05,0.0002874106101077681,169.19786910197868
50,12,LINEAGE:Anthophila > Apidae > Apis,2,33,0.0009022185011359312,0.0024359899530670146,49.112240388864336
50,12,GO:GO:0042742||P:defense response to bacterium,4,461,0.003485022562322575,0.00855414628933723,6.729576951130562
50,12,KW:Antibiotic,4,500,0.004639894614797739,0.010439762883294913,6.198252688172043
50,12,KW:Antimicrobial,4,597,0.008564028027725908,0.017786827442199962,5.179829492224096
50,12,GO:GO:0031640||P:killing of cells of another organism,4,716,0.01574076781194168,0.030357195065887528,4.3094569288389515
51,11,LINEAGE:Conidae > Conus > Dauciconus,10,20,2.2170571293450193e-25,2.882174268148525e-24,1029.5555555555557
51,11,KW:Cleavage on pair of basic residues,8,884,5.1969919269064024e-06,3.3780447524891614e-05,9.159485263594853
51,11,GO:GO:0015459||F:potassium channel regulator activity,4,582,0.0035470951029853656,0.015370745446269917,6.71547380562132
51,11,KW:Potassium channel impairing toxin,4,659,0.0054869132191390346,0.01783246796220186,5.921896343913218
52,11,KW:EGF-like domain,11,44,2.4255894038199453e-23,5.093737748021885e-22,314.00564971751413
52,11,LINEAGE:Ectatomminae > Ectatommini > Rhytidoponera,5,8,1.0790337040789693e-13,1.1329853892829177e-12,1494.4623655913979
52,11,GO:GO:0005154||F:epidermal growth factor receptor binding,3,3,1.5201817412483776e-09,7.980954141553983e-09,inf
52,11,GO:GO:0007173||P:epidermal growth factor receptor signaling pathway,3,3,1.5201817412483776e-09,7.980954141553983e-09,inf
52,11,GO:GO:0045840||P:positive regulation of mitotic nuclear division,2,2,1.3324692210449738e-06,4.663642273657409e-06,inf
52,11,GO:GO:0008284||P:positive regulation of cell population proliferation,2,2,1.3324692210449738e-06,4.663642273657409e-06,inf
52,11,LINEAGE:Actiniaria > Stichodactylidae > Stichodactyla,2,15,0.00013853292592501705,0.00041559877777505117,134.67958812840703
52,11,LINEAGE:Myrmeciinae > Myrmeciini > Myrmecia,2,22,0.0003031557882726221,0.000795783944215633,87.53622047244095
52,11,GO:GO:0008083||F:growth factor activity,2,64,0.00256280598453298,0.005979880630576953,28.226822453644907
52,11,GO:GO:0042151||C:nematocyst,3,322,0.006405391031182717,0.012228473786803367,8.275264964920137
52,11,KW:Nematocyst,3,321,0.006351016775289635,0.012228473786803367,8.301362683438155
53,11,KW:ANK repeat,11,13,1.875659437936314e-28,1.4380055690845074e-27,2777.175
53,11,GO:GO:0006887||P:exocytosis,11,13,1.875659437936314e-28,1.4380055690845074e-27,2777.175
53,11,KW:Exocytosis,11,13,1.875659437936314e-28,1.4380055690845074e-27,2777.175
53,11,LINEAGE:Araneoidea > Theridiidae > Latrodectus,10,18,5.24272779290017e-23,3.0145684809175978e-22,628.2861990950227
53,11,KW:Repeat,11,154,3.739962997279691e-14,1.720382978748658e-13,38.792307692307695
53,11,GO:GO:0044231||C:host cell presynaptic membrane,11,171,1.1907964390321843e-13,4.564719682956706e-13,34.6653125
53,11,KW:Transmembrane,10,129,2.4111440672919954e-13,7.922330506816556e-13,42.19552074223355
53,11,KW:Presynaptic neurotoxin,11,318,9.786309923563122e-11,2.8135641030243975e-10,18.042671009771986
53,11,KW:Target cell membrane,11,405,1.241620756699116e-09,2.855727740407967e-09,14.04758883248731
53,11,KW:Target membrane,11,405,1.241620756699116e-09,2.855727740407967e-09,14.04758883248731
53,11,KW:Membrane,11,412,1.4837849323359124e-09,3.1024594039750895e-09,13.801496259351621
53,11,GO:GO:0044218||C:other organism cell membrane,11,429,2.2568770190936277e-09,4.325680953262787e-09,13.238157894736842
53,11,KW:Cleavage on pair of basic residues,10,884,1.9234113335886343e-05,3.4029585132721995e-05,5.706068732721041
54,10,GO:GO:0044179||P:hemolysis in another organism,9,17,8.301296999030436e-22,1.7432723697963917e-20,781.47421875
54,10,GO:GO:0006811||P:monoatomic ion transport,7,58,4.618350257365657e-12,4.8492677702339406e-11,94.12975066569838
54,10,KW:Transport,7,89,1.0173859450577456e-10,5.341276211553165e-10,58.52777777777778
54,10,KW:Ion transport,7,89,1.0173859450577456e-10,5.341276211553165e-10,58.52777777777778
54,10,KW:Transmembrane,7,129,1.4025617857731442e-09,5.890759500247206e-09,39.32417526816434
54,10,KW:Target cell membrane,9,405,1.5272745729076458e-08,4.5818237187229373e-08,15.732244318181818
54,10,KW:Target membrane,9,405,1.5272745729076458e-08,4.5818237187229373e-08,15.732244318181818
54,10,KW:Membrane,9,412,1.768623088087049e-08,4.642635606228504e-08,15.458002481389578
54,10,GO:GO:0044218||C:other organism cell membrane,9,429,2.4984160598719705e-08,5.829637473034598e-08,14.830044642857143
54,10,GO:GO:0042742||P:defense response to bacterium,9,461,4.607585426905837e-08,9.675929396502258e-08,13.776147676991151
54,10,KW:Antibiotic,9,500,9.155977140038436e-08,1.7479592721891558e-07,12.67744399185336
54,10,GO:GO:0050832||P:defense response to fungus,6,170,2.7942977828335343e-07,4.513865649192632e-07,24.911042944785276
54,10,KW:Fungicide,6,170,2.7942977828335343e-07,4.513865649192632e-07,24.911042944785276
54,10,KW:Antimicrobial,9,597,4.031937953848693e-07,6.047906930773041e-07,10.576817602040816
54,10,LINEAGE:Scorpionidae > Opistophthalminae > Opistophthalmus,3,14,1.2358386460366385e-06,1.730174104451294e-06,182.5958378970427
54,10,KW:Hemolysis,6,455,7.611850620870659e-05,9.99055393989274e-05,9.07554620356074
54,10,KW:Cytolysis,6,658,0.0005466912754113134,0.0006753245166845637,6.238416952087019
55,10,LINEAGE:Scolopendromorpha > Scolopendridae > Scolopendra,9,137,1.2334630220738911e-14,1.4801556264886694e-13,82.21973684210526
56,9,GO:GO:0042151||C:nematocyst,9,322,7.800392464640859e-10,6.63033359494473e-09,22.447554335598255
56,9,KW:Nematocyst,9,321,7.591074255330105e-10,6.63033359494473e-09,22.51970476706392
56,9,LINEAGE:Actiniaria > Stichodactylidae > Stichodactyla,4,15,4.388648442912223e-09,2.486900784316926e-08,274.9734075448361
56,9,KW:Voltage-gated potassium channel impairing toxin,9,495,3.190832748495937e-08,1.3561039181107732e-07,14.434402712571726
56,9,GO:GO:0015459||F:potassium channel regulator activity,9,582,1.253789848140322e-07,4.2628854836770946e-07,12.233168645380134
56,9,KW:Potassium channel impairing toxin,9,659,3.5378287762082395e-07,1.0023848199256677e-06,10.77650054171181
56,9,KW:Cleavage on pair of basic residues,8,884,3.1362956579452506e-05,7.616718026438465e-05,7.0436504135134275
56,9,KW:Ion channel impairing toxin,9,2896,0.017771426121971804,0.03776428050919008,2.3771886601911434
57,9,LINEAGE:Scolopendromorpha > Scolopendridae > Scolopendra,9,137,1.4712251333866613e-14,2.0597151867413258e-13,80.52303479381443
57,9,KW:Voltage-gated potassium channel impairing toxin,6,495,8.785150877795241e-06,6.149605614456669e-05,13.585889570552148
57,9,GO:GO:0015459||F:potassium channel regulator activity,6,582,2.1810739146732118e-05,0.00010178344935141656,11.524791666666667
57,9,KW:Potassium channel impairing toxin,6,659,4.34654920458887e-05,0.00015212922216061044,10.158744257274119
58,9,LINEAGE:Conoidea > Conidae > Conus,3,151,0.00042602306686111,0.00809443827036109,21.85764891104697
58,9,LINEAGE:Conidae > Conus > Gastridium,2,47,0.0009441073189532977,0.008969019530056329,47.50811965811966
58,9,LINEAGE:Conidae > Conus > Pionoconus,2,128,0.0067514335256254766,0.04275907899562802,16.954822954822955
59,9,LINEAGE:Araneoidea > Theridiidae > Latrodectus,6,18,2.270271914098076e-16,2.4972991055078836e-15,1112.52
59,9,NAME:Alpha-latrotoxin associated low molecular weight protein 2,3,3,1.2056925776781904e-10,6.631309177230047e-10,inf
59,9,LINEAGE:Araneoidea > Theridiidae > Steatoda,3,4,4.821048155701386e-10,1.7677176570905085e-09,6297.905660377359
59,9,GO:GO:0005184||F:neuropeptide hormone activity,3,7,4.213899857605119e-09,1.1588224608414078e-08,1574.433962264151
59,9,NAME:Alpha-latrotoxin associated low molecular weight protein,2,2,2.4854682659685087e-07,5.468030185130719e-07,inf
59,9,KW:Signal,9,4864,0.0006780589227657218,0.00124310802507049,4.196949843328878
59,9,KW:Pyrrolidone carboxylic acid,2,323,0.011657113405645826,0.01831832106601487,12.800623052959502
59,9,GO:GO:0005576||C:extracellular region,9,7669,0.013797726515789789,0.01897187395921096,2.5899561135492473
59,9,KW:Secreted,9,8108,0.019204297156794992,0.023471918747193878,2.439190023459686
60,9,KW:Cleavage on pair of basic residues,9,884,2.5336105071204293e-07,5.5739431156649445e-06,11.348845714285714
60,9,GO:GO:0008217||P:regulation of blood pressure,5,178,1.0087176408434659e-06,1.1095894049278124e-05,30.85760337927968
60,9,GO:GO:0030414||F:peptidase inhibitor activity,4,93,2.373923307521376e-06,1.3056578191367568e-05,47.56425896201177
60,9,KW:Hypotensive agent,5,201,1.8311686563938618e-06,1.3056578191367568e-05,27.23091640502355
60,9,KW:Metalloprotease inhibitor,4,132,9.539769765203235e-06,3.4979155805745196e-05,33.06041666666667
60,9,KW:Metalloenzyme inhibitor,4,132,9.539769765203235e-06,3.4979155805745196e-05,33.06041666666667
60,9,LINEAGE:Buthoidea > Buthidae > Lychas,3,89,9.752803426463523e-05,0.000306516679117425,36.57031592803861
60,9,KW:Antimicrobial,5,597,0.00032207871161415004,0.0008857164569389126,8.98348167879418
60,9,KW:Protease inhibitor,4,448,0.0010317616864462327,0.002522084122424124,9.503818103818103
60,9,LINEAGE:Buthoidea > Buthidae > Mesobuthus,2,83,0.0030696355699219437,0.006753198253828276,25.64439829237337
60,9,GO:GO:0042742||P:defense response to bacterium,3,461,0.010712745743877775,0.020749759354481673,6.843927659223861
60,9,GO:GO:0050832||P:defense response to fungus,2,170,0.012261221436739172,0.020749759354481673,12.354583889630618
60,9,KW:Fungicide,2,170,0.012261221436739172,0.020749759354481673,12.354583889630618
60,9,KW:Antibiotic,3,500,0.013306839440676618,0.020910747692491828,6.304658137504271
60,9,LINEAGE:Buthoidea > Buthidae > Tityus,2,260,0.027152793301821777,0.03982409684267194,8.0383250018112
61,9,KW:Ionotropic glutamate receptor inhibitor,9,32,6.737671526828243e-19,1.549664451170496e-17,282.3845285149633
61,9,KW:Gamma-carboxyglutamic acid,9,146,1.3462257322303158e-12,1.5481595920648633e-11,47.358991373589916
61,9,LINEAGE:Conidae > Conus > Asprella,4,6,6.62944659213826e-11,5.082575720639333e-10,1398.1761006289307
61,9,GO:GO:0035792||C:host cell postsynaptic membrane,9,311,1.1326276277275583e-09,6.51260885943346e-09,21.45211576502967
61,9,KW:Magnesium,8,240,3.232491808126868e-09,1.4869462317383593e-08,24.677419354838708
61,9,KW:Postsynaptic neurotoxin,9,650,6.012448026136239e-07,2.3047717433522247e-06,10.076017586157992
61,9,GO:GO:0099106||F:ion channel regulator activity,9,767,2.3260590623092378e-06,7.642765490444638e-06,8.511727718192098
61,9,GO:GO:0046872||F:metal ion binding,8,604,3.5645639274459453e-06,1.0248121291407093e-05,9.574453344879844
61,9,KW:Calcium,8,710,1.1484460679977147e-05,2.934917729327493e-05,8.120944766106057
61,9,KW:Metal-binding,8,1030,0.0001539294180601454,0.0003540376615383344,5.56202259958336
61,9,LINEAGE:Conidae > Conus > Chelyconus,2,28,0.0007855516610515976,0.0016425171094715221,53.096512183468704
61,9,LINEAGE:Conidae > Conus > Phasmoconus,2,53,0.002795786240575574,0.005358590294436517,27.062720740470102
61,9,KW:Ion channel impairing toxin,9,2896,0.027487895482038425,0.048632430468221834,2.1917102641037522
62,9,GO:GO:0005185||F:neurohypophyseal hormone activity,9,10,1.9747479120725627e-27,2.962121868108844e-26,11374.977272727272
62,9,GO:GO:0030141||C:secretory granule,9,163,3.165983589649275e-14,2.3744876922369566e-13,73.76188016528926
62,9,GO:GO:0005615||C:extracellular space,9,433,1.981585405676876e-10,9.907927028384379e-10,26.725745068610635
62,9,LINEAGE:Conidae > Conus > Strategoconus,3,33,3.433073740374099e-06,1.2874026526402872e-05,118.29042553191489
62,9,KW:G-protein coupled receptor impairing toxin,5,311,8.604995697913283e-06,2.581498709373985e-05,19.699666098323387
62,9,LINEAGE:Conidae > Conus > Splinoconus,2,10,3.366170955667254e-05,8.415427389168134e-05,292.67105263157896
62,9,LINEAGE:Conoidea > Terebridae > Terebra,2,30,0.0003217179794326578,0.0006893956702128381,83.60526315789474
62,9,KW:Amidation,6,1339,0.0011683994030520684,0.0021907488807226282,5.4354797490581435
62,9,KW:Cleavage on pair of basic residues,4,884,0.007641996223873508,0.012736660373122514,5.393108504398827
63,9,GO:GO:0016460||C:myosin II complex,9,9,1.3424048594127596e-29,1.2081643734714838e-28,inf
63,9,KW:Cytoplasm,9,14,2.680548204006092e-26,1.2062466918027415e-25,3128.68125
63,9,GO:GO:0005737||C:cytoplasm,9,23,1.0890790635418678e-23,3.2672371906256036e-23,1117.2957589285713
63,9,KW:Repeat,9,154,1.3175311930538363e-15,2.964445184371132e-15,107.74978448275863
63,9,GO:GO:0005509||F:calcium ion binding,9,497,4.9421318491366765e-11,8.895837328446017e-11,31.916976178278688
63,9,KW:Calcium,9,710,1.1209905778796389e-09,1.6814858668194584e-09,22.17622146932953
63,9,KW:Metal-binding,9,1030,2.7453546315520927e-08,3.529741669138405e-08,15.181715230166503
63,9,LINEAGE:Elapidae > Hydrophiinae > Pseudechis,2,57,0.0006613018705979778,0.000743964604422725,56.948527528809215
63,9,LINEAGE:Elapidae > Hydrophiinae > Oxyuranus,2,69,0.0009671295797405219,0.0009671295797405219,46.743746058440195
64,9,LINEAGE:Scolopendromorpha > Scolopendridae > Scolopendra,8,137,1.5605201712829994e-13,1.4044681541546995e-12,91.8722480620155
64,9,KW:Signal,9,4864,0.010307457612553701,0.04638355925649166,2.6649539343669106
65,8,LINEAGE:Dysderoidea > Segestriidae > Segestria,8,11,2.9976327781213277e-24,2.3981062224970622e-23,4708.825396825397
65,8,KW:Knottin,8,1369,2.7480159010455617e-06,1.0992063604182247e-05,10.252778652484752
66,8,GO:GO:0042151||C:nematocyst,7,322,6.737403238259892e-08,7.074273400172888e-07,22.001190476190477
66,8,KW:Nematocyst,7,321,6.5967340169018e-08,7.074273400172888e-07,22.071457006369428
66,8,LINEAGE:Actiniaria > Actiniidae > Anemonia,4,70,1.0775675781404162e-06,6.30819208440844e-06,58.569169960474305
66,8,KW:Voltage-gated potassium channel impairing toxin,7,495,1.201560397030179e-06,6.30819208440844e-06,14.179431352459016
66,8,KW:Potassium channel impairing toxin,7,659,7.795362225181938e-06,3.274052134576414e-05,10.597105061349692
66,8,LINEAGE:Actiniaria > Actiniidae > Oulactis,2,5,1.1307674652019282e-05,3.957686128206749e-05,633.6068376068376
66,8,LINEAGE:Actiniaria > Actiniidae > Bunodosoma,2,30,0.000483349692859381,0.0012687929437558752,67.87118437118437
66,8,GO:GO:0015459||F:potassium channel regulator activity,5,582,0.00042957133152960825,0.0012687929437558752,8.408890510505032
66,8,GO:GO:0044562||P:venom-mediated inhibition of voltage-gated potassium channel activity,2,48,0.0012377076250983737,0.0028879844585628723,41.306205871423266
66,8,GO:GO:0019870||F:potassium channel inhibitor activity,2,65,0.0022553813344867893,0.004736300802422258,30.155474155474156
67,8,LINEAGE:Conoidea > Turridae > Gemmula,8,23,7.857428770318192e-21,7.857428770318191e-20,956.8602150537635
